anio,semana,consecutivo,clave_incendio,tipo_atencion,ifae,longitud_grados,longitud_minutos,longitud_segundos,latitud_grados,latitud_minutos,latitud_segundos,cve_municipio,entidad,municipio,predio_paraje,posible_causa,posible_causa_especifica,fecha_inicio,fecha_liquidacion,categoria_duracion_dias,deteccion,llegada,duracion,tipo_incendio,tipo_vegetacion,zona_bioclimatica,regimen_fuego,clasf_primer_orden,arbolado_adulto,renuevo,arbustivo,herbaceo,hojarasca,total_ha,clasificacion_sup_afectada,area_natural_protegida,ha_anp,categoria_anp,tipo_anp,combatiente_oficial,combatiente_rural_estatal,combatiente_rural_municipal,servicios_ambientales,proteccion_forestal,combatiente_rural_nucleo_agrario,conafor_otros,conanp_oficiales,conanp_otros,sedena,semar,guardia_nacional,otras_instancias_federales,gob_estatal,pc_estatal,gob_municipal,pc_municipal,voluntarios,propietarios,ongs,silvicultores,sector_privado,ap_forestal,total_combatientes,costo_estimado_incendio,ala_fija,helicoptero,cantidad,instancias_equipo_aereo,dron,intermunicipal,intermunicipal1,interestatal,interestatal1,clave_interestatal,crmf
2025,15,45,25-01-0045,Combate,Incendio Forestal,102,13,22.2,21,55,26.26,1,Aguascalientes,Aguascalientes,Cumbres Tres,Desconocidas,Desconocidas,2025-04-07,2025-04-07,1 Día,00:31:00,01:01:00,04:31:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Moderado,0.0,0.0,34.2804,41.8982,0.0,76.1786,51 a 100 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1324.0,0,0,0,0,0,0,,0,,0,Occidente
2025,15,46,25-01-0046,Combate,Incendio Forestal,102,20,46.81,22,5,49.87,6,Aguascalientes,Pabellón de Arteaga,El Garabato,Desconocidas,Desconocidas,2025-04-09,2025-04-09,1 Día,00:20:00,01:35:00,06:55:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Moderado,0.0,0.0,8.1139,24.3421,8.1139,40.5699,21 a 50 Hectáreas,Barranca de Santiago y Garabato,36.0903,Monumento Natural,Municipal,7,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,26,12902.66,0,0,0,0,0,0,,0,,0,Occidente
2025,15,47,25-01-0047,Combate,Incendio Forestal,102,4,41.08,22,0,26.34,10,Aguascalientes,El Llano,Ejido San Rafael,Desconocidas,Desconocidas,2025-04-10,2025-04-10,1 Día,00:30:00,01:40:00,09:00:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,28.1665,84.4994,0.0,112.6659,Mayor a 100 Hectáreas,1-N/A,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,10,0,0,0,0,24,7595.66,0,0,0,0,0,Asientos,,0,,0,Occidente
2025,2,48,25-01-0048,Combate,Incendio Forestal,102,14,48.62,21,50,14.29,1,Aguascalientes,Aguascalientes,Lunaria,Desconocidas,Desconocidas,2025-01-03,2025-01-03,1 Día,00:27:00,00:53:00,02:43:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Moderado,0.0,0.0,0.6112,1.8337,0.0,2.4449,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1324.0,0,0,0,0,0,0,,0,,0,Occidente
2025,16,49,25-01-0049,Combate,Incendio Forestal,102,1,32.04,22,2,41.79,10,Aguascalientes,El Llano,Ejido Amarillas De Esparza,Desconocidas,Desconocidas,2025-04-12,2025-04-12,1 Día,00:25:00,00:40:00,06:40:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,22.7826,18.6402,0.0,41.4228,21 a 50 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,9,2256.0,0,0,0,0,0,Asientos,,0,,0,Occidente
2025,1,50,25-01-0050,Combate,Incendio Forestal,102,13,2.41,21,51,28.15,1,Aguascalientes,Aguascalientes,Paso Hondo,Desconocidas,Desconocidas,2025-01-02,2025-01-02,1 Día,00:50:00,01:09:00,02:27:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Moderado,0.0,0.0,5.9054,7.2176,0.0,13.123,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1324.0,0,0,0,0,0,0,,0,,0,Occidente
2025,4,51,25-01-0051,Combate,Incendio Forestal,102,13,25.26,21,51,1.58,1,Aguascalientes,Aguascalientes,Santoyo,Actividades agrícolas,Quema para preparación de siembra,2025-01-21,2025-01-21,1 Día,00:48:00,01:21:00,02:10:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,7.7912,4.1954,0.0,11.9866,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1324.0,0,0,0,0,0,0,,0,,0,Occidente
2025,6,52,25-01-0052,Combate,Incendio Forestal,102,13,0.22,21,51,37.61,1,Aguascalientes,Aguascalientes,Norias de Paso Hondo,Intencional,Vandalismo,2025-02-03,2025-02-03,1 Día,00:50:00,01:00:00,02:10:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,8.8437,10.8088,0.0,19.6525,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,787.0,0,0,0,0,0,0,,0,,0,Occidente
2025,6,53,25-01-0053,Monitoreo,Incendio Forestal,102,15,14.49,21,49,50.95,1,Aguascalientes,Aguascalientes,Lunaria 2,Desconocidas,Desconocidas,2025-02-05,2025-02-05,1 Día,01:23:00,00:00:00,01:23:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.5166,2.0642,0.0,2.5808,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Occidente
2025,7,54,25-01-0054,Monitoreo,Incendio Forestal,102,14,47.92,21,50,31.07,1,Aguascalientes,Aguascalientes,Lunaria 3,Desconocidas,Desconocidas,2025-02-12,2025-02-12,1 Día,02:03:00,00:00:00,02:03:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Moderado,0.0,0.0,0.3676,3.3093,0.0,3.6769,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Occidente
2025,7,55,25-01-0055,Combate,Incendio Forestal,102,14,49.89,21,50,25.95,1,Aguascalientes,Aguascalientes,Lunaria 4,Desconocidas,Desconocidas,2025-02-13,2025-02-13,1 Día,00:40:00,01:06:00,03:15:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Moderado,0.0,0.0,0.8171,7.3241,0.0,8.1412,6 a 10 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1053.0,0,0,0,0,0,0,,0,,0,Occidente
2025,8,56,25-01-0056,Monitoreo,Incendio Forestal,102,15,15.99,21,50,17.87,1,Aguascalientes,Aguascalientes,Lunaria 5,Desconocidas,Desconocidas,2025-02-19,2025-02-19,1 Día,03:13:00,00:00:00,03:13:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Moderado,0.0,0.0,0.6078,5.47,0.0,6.0778,6 a 10 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Occidente
2025,10,57,25-01-0057,Combate,Incendio Forestal,102,14,2.6,21,49,43.84,1,Aguascalientes,Aguascalientes,La Mercedes,Desconocidas,Desconocidas,2025-03-01,2025-03-01,1 Día,00:26:00,00:40:00,03:25:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,3.8283,8.9327,0.0,12.761,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,2908.0,0,0,0,0,0,0,,0,,0,Occidente
2025,11,58,25-01-0058,Combate,Incendio Forestal,102,13,48.78,21,50,51.23,1,Aguascalientes,Aguascalientes,El Relicario,Desconocidas,Desconocidas,2025-03-13,2025-03-13,1 Día,00:22:00,00:50:00,02:25:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Moderado,0.0,0.0,12.2628,8.1905,0.0,20.4533,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1324.0,0,0,0,0,0,0,,0,,0,Occidente
2025,11,59,25-01-0059,Combate,Incendio Forestal,102,14,57.23,21,47,31.22,1,Aguascalientes,Aguascalientes,Cañada Grande de Cotorina,Desconocidas,Desconocidas,2025-03-12,2025-03-13,2 a 3 Días,00:46:00,00:59:00,03:41:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Moderado,0.0,0.0,12.214,28.4996,0.0,40.7136,21 a 50 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,2898.0,0,0,0,0,0,0,,0,,0,Occidente
2025,16,60,25-01-0060,Combate,Incendio Forestal,102,4,1.65,22,0,49.99,10,Aguascalientes,El Llano,La Dichosa,Desconocidas,Desconocidas,2025-04-17,2025-04-17,1 Día,00:16:00,00:59:00,05:20:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,3.0371,7.0863,0.0,10.1234,6 a 10 Hectáreas,1-N/A,0.0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,23,10451.5,0,0,0,0,0,0,,0,,0,Occidente
2025,17,61,25-01-0061,Combate,Incendio Forestal,102,27,45.61,22,11,34.78,8,Aguascalientes,San José de Gracia,Mesa de Camarillo,Desconocidas,Desconocidas,2025-04-18,2025-04-18,1 Día,00:30:00,01:20:00,04:50:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Moderado,0.0,0.0,9.0455,21.1062,0.0,30.1517,21 a 50 Hectáreas,1-N/A,0.0,0,0,8,0,10,0,0,0,0,5,0,0,0,0,0,3,0,0,13,20,0,0,0,0,0,59,21210.0,0,0,0,0,0,0,,0,,0,Occidente
2025,17,62,25-01-0062,Combate,Incendio Forestal,102,10,34.45,22,3,24.75,11,Aguascalientes,San Francisco de los Romo,El Tepetate,Desconocidas,Desconocidas,2025-04-19,2025-04-19,1 Día,00:25:00,00:35:00,05:25:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Moderado,0.0,0.0,9.5351,17.7082,0.0,27.2433,21 a 50 Hectáreas,1-N/A,0.0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,8614.5,0,0,0,0,0,0,,0,,0,Occidente
2025,18,63,25-01-0063,Combate,Incendio Forestal,102,21,32.06,22,13,19.12,7,Aguascalientes,Rincón de Romos,Ejido Morelos,Intencional,Vandalismo,2025-04-23,2025-04-27,4 a 7 Días,00:30:00,01:10:00,88:00:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,141.3572,329.8335,0.0,471.1907,Mayor a 100 Hectáreas,1-N/A,0.0,0,0,12,0,20,0,0,0,0,0,4,0,0,0,0,3,0,0,12,0,0,0,0,0,0,51,23572.0,0,0,0,0,0,San José de Gracia,,0,,0,Occidente
2025,18,64,25-01-0064,Combate,Incendio Forestal,102,4,23.53,22,0,11.97,10,Aguascalientes,El Llano,San Rafael,Desconocidas,Desconocidas,2025-04-28,2025-04-28,1 Día,01:05:00,01:40:00,05:10:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,8.4877,12.7313,0.0,21.219,21 a 50 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,17,4373.5,0,0,0,0,0,0,,0,,0,Occidente
2025,19,65,25-01-0065,Combate,Incendio Forestal,102,10,34.65,22,2,31.66,11,Aguascalientes,San Francisco de los Romo,Ejido Amapolas,Desconocidas,Desconocidas,2025-05-03,2025-05-03,1 Día,01:50:00,02:30:00,09:50:00,Subterráneo,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,113.866,113.866,56.933,284.665,Mayor a 100 Hectáreas,1-N/A,0.0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,15,8580.0,0,0,0,0,0,Aguascalientes,,0,,0,Occidente
2025,19,66,25-01-0066,Combate,Incendio Forestal,102,9,21.95,22,3,40.84,11,Aguascalientes,San Francisco de los Romo,Ejido Rancho Nuevo,Actividades agrícolas,Quema para desmontar,2025-05-04,2025-05-04,1 Día,00:42:00,01:22:00,08:51:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Moderado,0.0,0.0,26.3577,52.6304,8.7859,87.774,51 a 100 Hectáreas,1-N/A,0.0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,8614.5,0,0,0,0,0,0,,0,,0,Occidente
2025,19,67,25-01-0067,Combate,Incendio Forestal,102,37,24.02,21,51,7.59,3,Aguascalientes,Calvillo,Rio de Gil,Desconocidas,Desconocidas,2025-05-06,2025-05-07,2 a 3 Días,00:28:00,00:52:00,29:29:00,Superficial,Selva Baja Caducifolia,Cálida subhúmeda,Sensible,Impacto Moderado,0.0,0.0,70.6176,141.2468,23.5411,235.4055,Mayor a 100 Hectáreas,C.A.D.N.R. 043 Estado de Nayarit,235.4055,Área de Protección de los Recursos Naturales,Federal,16,0,16,0,0,0,0,0,9,23,0,0,0,11,0,0,18,10,3,0,0,0,0,106,54036.5,0,0,0,0,0,0,,0,,0,Occidente
2025,20,68,25-01-0068,Combate,Incendio Forestal,101,59,3.27,21,57,18.11,10,Aguascalientes,El Llano,Santa Rosa,Desconocidas,Desconocidas,2025-05-10,2025-05-10,1 Día,00:48:00,00:55:00,02:20:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,1.6394,4.9181,0.0,6.5575,6 a 10 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,792.0,0,0,0,0,0,0,,0,,0,Occidente
2025,20,69,25-01-0069,Combate,Incendio Forestal,102,11,36.97,22,11,51.0,9,Aguascalientes,Tepezalá,Ejido Los Hornos,Desconocidas,Desconocidas,2025-05-12,2025-05-12,1 Día,00:50:00,01:00:00,04:30:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,5.8251,8.4141,0.0,14.2392,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,1585.0,0,0,0,0,0,0,,0,,0,Occidente
2025,21,70,25-01-0070,Combate,Incendio Forestal,102,15,57.42,21,53,13.54,1,Aguascalientes,Aguascalientes,La Pona ANP 2,Intencional,Vandalismo,2025-05-19,2025-05-19,1 Día,00:14:00,00:24:00,01:17:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Moderado,0.0,0.0,0.2183,1.237,0.0,1.4553,0 a 5 Hectáreas,La Pona,1.4553,Zona de Preservación Ecológica,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,3047.5,0,0,0,0,0,0,,0,,0,Occidente
2025,4,71,25-01-0071,Combate,Incendio Forestal,102,15,46.86,21,53,17.07,1,Aguascalientes,Aguascalientes,La Pona 2,Intencional,Vandalismo,2025-01-23,2025-01-23,1 Día,00:05:00,00:13:00,00:56:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.1081,0.9741,0.0,1.0822,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1798.0,0,0,0,0,0,0,,0,,0,Occidente
2025,8,72,25-01-0072,Combate,Incendio Forestal,102,15,52.08,21,53,18.22,1,Aguascalientes,Aguascalientes,La Pona ANP 3,Intencional,Vandalismo,2025-02-19,2025-02-20,2 a 3 Días,00:20:00,00:35:00,01:36:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.2146,0.8586,0.0,1.0732,0 a 5 Hectáreas,La Pona,0.1985,Zona de Preservación Ecológica,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1256.0,0,0,0,0,0,0,,0,,0,Occidente
2025,10,73,25-01-0073,Combate,Incendio Forestal,102,15,49.28,21,53,14.7,1,Aguascalientes,Aguascalientes,La Pona ANP 4,Intencional,Vandalismo,2025-03-03,2025-03-03,1 Día,00:10:00,00:22:00,01:04:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.0208,0.3684,0.0,0.3892,0 a 5 Hectáreas,La Pona,0.3854,Zona de Preservación Ecológica,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1194.0,0,0,0,0,0,0,,0,,0,Occidente
2025,11,74,25-01-0074,Combate,Incendio Forestal,102,16,7.75,21,53,17.55,1,Aguascalientes,Aguascalientes,La Pona 3,Intencional,Vandalismo,2025-03-11,2025-03-11,1 Día,00:10:00,00:22:00,01:37:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.037,0.2094,0.0,0.2464,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1194.0,0,0,0,0,0,0,,0,,0,Occidente
2025,12,75,25-01-0075,Combate,Incendio Forestal,102,15,54.52,21,53,9.45,1,Aguascalientes,Aguascalientes,La Pona ANP 5,Intencional,Vandalismo,2025-03-14,2025-03-14,1 Día,00:08:00,00:17:00,01:16:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.0858,0.3433,0.0,0.4291,0 a 5 Hectáreas,La Pona,0.4023,Zona de Preservación Ecológica,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1194.0,0,0,0,0,0,0,,0,,0,Occidente
2025,12,76,25-01-0076,Combate,Incendio Forestal,102,15,50.46,21,53,12.2,1,Aguascalientes,Aguascalientes,La Pona ANP 6,Intencional,Vandalismo,2025-03-16,2025-03-16,1 Día,00:15:00,00:34:00,01:20:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.0235,0.2112,0.0,0.2347,0 a 5 Hectáreas,La Pona,0.2347,Zona de Preservación Ecológica,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,604.0,0,0,0,0,0,0,,0,,0,Occidente
2025,13,77,25-01-0077,Monitoreo,Incendio Forestal,102,16,7.63,21,53,23.22,1,Aguascalientes,Aguascalientes,La Pona 4,Intencional,Vandalismo,2025-03-24,2025-03-24,1 Día,01:33:00,00:00:00,01:33:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,1.5519,0.2738,0.0,1.8257,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Occidente
2025,13,78,25-01-0078,Combate,Incendio Forestal,102,16,3.03,21,53,16.28,1,Aguascalientes,Aguascalientes,La Pona ANP 7,Intencional,Vandalismo,2025-03-25,2025-03-25,1 Día,00:09:00,00:21:00,01:12:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,1.2143,0.3035,0.0,1.5178,0 a 5 Hectáreas,La Pona,0.1037,Zona de Preservación Ecológica,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1194.0,0,0,0,0,0,0,,0,,0,Occidente
2025,14,79,25-01-0079,Combate,Incendio Forestal,102,15,53.39,21,53,14.31,1,Aguascalientes,Aguascalientes,La Pona ANP 8,Intencional,Vandalismo,2025-03-30,2025-03-30,1 Día,00:12:00,00:20:00,01:32:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.0817,0.7359,0.0,0.8176,0 a 5 Hectáreas,La Pona,0.8176,Zona de Preservación Ecológica,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1856.0,0,0,0,0,0,0,,0,,0,Occidente
2025,14,80,25-01-0080,Combate,Incendio Forestal,102,15,54.14,21,53,11.91,1,Aguascalientes,Aguascalientes,La Pona ANP 9,Intencional,Vandalismo,2025-04-01,2025-04-01,1 Día,00:05:00,00:15:00,01:12:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.1336,0.7574,0.0,0.891,0 a 5 Hectáreas,La Pona,0.891,Zona de Preservación Ecológica,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,604.0,0,0,0,0,0,0,,0,,0,Occidente
2025,16,81,25-01-0081,Combate,Incendio Forestal,102,15,59.26,21,53,25.84,1,Aguascalientes,Aguascalientes,La Pona 5,Intencional,Vandalismo,2025-04-12,2025-04-12,1 Día,00:10:00,00:25:00,01:58:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Moderado,0.0,0.0,0.5846,2.3388,0.0,2.9234,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1194.0,0,0,0,0,0,0,,0,,0,Occidente
2025,17,82,25-01-0082,Combate,Incendio Forestal,102,15,52.09,21,53,16.36,1,Aguascalientes,Aguascalientes,La Pona ANP 10,Intencional,Vandalismo,2025-04-21,2025-04-22,2 a 3 Días,00:05:00,00:20:00,15:10:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.1307,1.1774,0.0,1.3081,0 a 5 Hectáreas,La Pona,0.9455,Zona de Preservación Ecológica,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1194.0,0,0,0,0,0,0,,0,,0,Occidente
2025,17,83,25-01-0083,Combate,Incendio Forestal,102,15,48.3,21,53,21.54,1,Aguascalientes,Aguascalientes,La Pona 6,Desconocidas,Desconocidas,2025-04-23,2025-04-23,1 Día,00:25:00,00:30:00,01:50:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.0983,0.3938,0.0,0.4921,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,2488.0,0,0,0,0,0,0,,0,,0,Occidente
2025,18,84,25-01-0084,Combate,Incendio Forestal,102,16,12.23,21,53,17.94,1,Aguascalientes,Aguascalientes,La Pona 7,Desconocidas,Desconocidas,2025-05-01,2025-05-01,1 Día,00:22:00,00:32:00,01:15:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.0,0.1926,0.0,0.1926,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1136.0,0,0,0,0,0,0,,0,,0,Occidente
2025,21,85,25-01-0085,Combate,Incendio Forestal,102,11,26.27,22,12,11.23,9,Aguascalientes,Tepezalá,Arroyo Hondo,Desconocidas,Desconocidas,2025-05-20,2025-05-20,1 Día,00:25:00,00:40:00,03:05:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,10.6285,7.0856,0.0,17.7141,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,7,3342.0,0,0,0,0,0,0,,0,,0,Occidente
2025,24,86,25-01-0086,Combate,Incendio Forestal,102,23,56.74,21,50,21.46,1,Aguascalientes,Aguascalientes,Cerro del Muerto,Desconocidas,Desconocidas,2025-06-05,2025-06-06,2 a 3 Días,00:30:00,01:00:00,27:05:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Moderado,0.0,0.0,24.3485,56.8131,0.0,81.1616,51 a 100 Hectáreas,Cerro del Muerto,56.2116,Monumento Natural,Estatal,8,0,8,0,0,0,0,0,0,0,0,0,0,25,0,3,0,3,0,0,0,0,0,47,25152.0,0,0,0,0,0,0,,0,,0,Occidente
2025,4,87,25-01-0087,Monitoreo,Incendio Forestal,102,11,12.23,21,50,51.77,1,Aguascalientes,Aguascalientes,Ejido Calvillo 2,Desconocidas,Desconocidas,2025-01-23,2025-01-23,1 Día,00:33:00,00:00:00,00:33:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Moderado,0.0,0.0,0.0,0.2776,0.0,0.2776,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Occidente
2025,7,88,25-01-0088,Monitoreo,Incendio Forestal,102,15,2.16,21,45,0.65,1,Aguascalientes,Aguascalientes,Cañada Grande de Cotorina 2,Desconocidas,Desconocidas,2025-02-10,2025-02-10,1 Día,01:52:00,00:00:00,01:52:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.7514,2.254,0.0,3.0054,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Occidente
2025,21,89,25-01-0089,Combate,Incendio Forestal,102,16,11.79,21,53,12.91,1,Aguascalientes,Aguascalientes,La Pona 8,Intencional,Vandalismo,2025-05-20,2025-05-20,1 Día,00:21:00,00:38:00,01:25:00,Superficial,Pastizal Natural,Templada semiárida,Dependiente,Impacto Mínimo,0.0,0.0,0.0,0.396,0.0,0.396,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1324.0,0,0,0,0,0,0,,0,,0,Occidente
